hurtlex_ID,lemma,POS,ERIS_score,definition_category,definition_el,definition_en,synonyms_el,synonyms_en,examples,aikia_offensive_score,hurtlex_category
EL2351,ακαλαίσθητος,ADJ,0.41,Person,Άτομο του οποίου οι επιλογές ή το στυλ δείχνουν έλλειψη γούστου και αισθητικής,tasteless person : someone lacking aesthetic sense,"['κιτς', 'κακόγουστος', 'άτεχνος', 'χοντροκομμένος']","['tasteless', 'gaudy', 'inelegant', 'tacky']",Δεν υπάρχει πιο ακαλαίσθητο πράμα απ' τις χαμηλοκώλες όταν φοράνε παντελόνια.,0.79,ddp
EL2351,ακαλαίσθητος,ADJ,0.41,Behavioral_Trait,"Κατασκευή, εικόνα ή έργο που παραβιάζει βασικούς κανόνες καλαισθησίας, θεωρούμενο άσχημο ή προσβλητικό για τον χώρο",ugly object : visually displeasing thing,"['αντιαισθητικό', 'κιτς', 'κακόγουστο', 'δυσμορφικό']","['ugly', 'unsightly', 'unaesthetic', 'hideous']",«Η άλλη μου έστειλε dm για να μου πει ότι η φωτογραφία μου είναι προκλητική και ακαλαίσθητη. Ακαλά.»,,ddp
EL1677,ακαταστασία,NOUN,0.2,State,κατάσταση όπου επικρατεί χάος και έλλειψη τάξης,state of chaos and lack of order,"['αταξία', 'μπάχαλο', 'αναρχία', 'βούρκος']","['mess', 'disorder', 'chaos', 'clutter']",Στην κουζίνα βασίλευε ακαταστασία και βρωμιά.,0.49,cds
EL1207,ακόλαστος,ADJ,0.72,Person,άτομο που επιδίδεται σε ηδονές χωρίς ηθικούς φραγμούς,person indulging in pleasures without moral restraints,"['σαρκαστής', 'χυδαίος', 'λάγνος', 'ηδονιστής']","['licentious', 'debauched', 'lustful', 'lewd']",«Ο ακόλαστος πρίγκηπας του Γκιγιώμ Απολλιναίρ…»,,dmc
EL1207,ακόλαστος,ADJ,0.72,Behavioral_Trait,"Πράξη, επιθυμία ή τρόπος ζωής που φανερώνει πλήρη έλλειψη αυτοσυγκράτησης και θεωρείται ηθικά επιλήψιμος",wanton : morally unrestrained act or desire,"['έκλυτος', 'ανήθικος', 'ασυγκράτητος']","['wanton', 'immoral', 'unchaste', 'lewd']","«…είχε μετανιώσει που είχε παραδοθεί στις βρώμικες, στις ακόλαστες επιθυμίες του»",,dmc
EL18,ακόλουθος,NOUN,0.07,Person,"Άτομο που υπηρετεί ή υπακούει τυφλά σε ηγέτη, ιδεολογία ή αφεντικό, συχνά με μειωμένη κριτική σκέψη· χρησιμοποιείται υποτιμητικά στον πολιτικό και διαδικτυακό διάλογο",person who obediently or blindly supports another,"['οπαδός', 'πιστός', 'υποστηρικτής', 'υπηρέτης']","['follower', 'supporter', 'minion', 'henchman']",Ελπιζω να βάλουν μυαλό οι ακόλουθοι του - αν και δεν το βλέπω. Εμβολιαστείτε και σοβαρευτείτε! #Τραγκας,0.58,qas
EL568,αλαζονεία,NOUN,0.77,Behavioral_Trait,στάση υπερβολικής αυτοπεποίθησης και περιφρόνησης προς τους άλλους,attitude of excessive self-confidence and contempt for others,"['υπεροψία', 'έπαρση', 'ματαιοδοξία', 'καβάλημα']","['arrogance', 'hubris', 'conceit', 'haughtiness']",Καμμένος: Ξεπερνά τα όρια της αλαζονείας ο Βενιζέλος,0.44,cds
EL568,αλαζονεία,NOUN,0.77,Event,Μεμονωμένη επιδεικτική πράξη υπεροψίας,arrogant acts : displays of haughtiness,"['κομπορρημοσύνες', 'υπεροπτικές ενέργειες']","['arrogant acts', 'displays of hubris']","Καθισμένη στον τηλεοπτικό θρόνο του Μπόμπολα, δίνει ρεσιτάλ αλαζονείας και εκβιασμών... Το νέο ήθος και ύφος...",0.65,cds
EL1113,αλεπού,NOUN,0.18,Person,μεταφορικός χαρακτηρισμός για πολύ πονηρό άτομο,metaphor for a very cunning person,"['πονηρός', 'σκακιστής', 'τσακάλι', 'διάβολος']","['fox', 'sly person', 'trickster', 'cunning one']","Η αλεπού δεν πλησίαζε τα Αλεπουδάκια, για να μην κινήσει υποψίες.",0.26,cds
EL679,αλητεία,NOUN,0.62,Event,"Συγκεκριμένο επεισόδιο βίαιης ή ανέντιμης δράσης, εμφανίζεται κυρίως σε πληθυντικό αλητείες",outrage : individual act of thuggery,"['τραμπουκισμοί', 'έκτροπα', 'αισχρές πράξεις']","['outrage', 'misdeed', 'thug act']","Η δικαιωματίστρια που δεν έχει βγάλει άχνα για τα εγκλήματα του Πούτιν, για τις αλητείες της Πρεσβείας κλπ, ανησυχεί ""μην μπλέξουμε"". Πόσο υπάλληλος, πια;",0.74,cds
EL679,αλητεία,NOUN,0.62,State,Κατάσταση επιθετικής ή ανέντιμης συμπεριφοράς που προκαλεί κοινωνική όχληση,continuous aggressive or illegal street behaviour,"['τραμπούκισμός', 'παραβατικότητα', 'κακοποιία', 'μπαχαλοσύνη']","['hooliganism', 'rowdyism', 'delinquency', 'thuggery']","username Μεγάλωσα μέσα στην αλητεία. Δεν έχω σπίτι, δεν έχω ελπίδα.",0.5,cds
EL581,αλήτης,NOUN,0.82,Person,Άτομο χωρίς μόνιμη στέγη και δουλειά που περιπλανιέται στους δρόμους και αντιμετωπίζεται ως κοινωνικά απόβλητο.,homeless vagrant regarded as disreputable,"['ρεμάλι', 'περιθωριακός', 'μπατίρης', 'τσογλάνι']","['vagrant', 'tramp', 'bum', 'drifter']","Όσο για τους αλήτες αυτούς, όπως είδες, τους έδιωξα.",0.64,re
EL837,αλλόκοτος,ADJ,0.33,Person,Πρόσωπο με ασυνήθιστη συμπεριφορά ή εμφάνιση που προκαλεί απορία στους άλλους,odd or eccentric person,"['παράξενος', 'εκκεντρικός', 'ιδιόρρυθμος', 'παράδοξος']","['odd', 'weird', 'eccentric', 'quirky']","Τέτοιον αλλόκοτο, κλειστό χαρακτήρα έχει.",0.41,om
EL837,αλλόκοτος,ADJ,0.33,Behavioral_Trait,"γνωρισμα πράγματος, κατάστασης ή σκηνής που φαίνεται παράδοξο ή εκτός συνηθισμένου πλαισίου","bizarre quality: trait of an object, scene or situation that appears uncanny or out-of-the-ordinary","['παράξενος', 'ιδιόμορφος', 'ασυνήθιστος']","['bizarre', 'peculiar', 'uncanny']","Όλα είχαν συμβεί τόσο γρήγορα, οι συνθήκες ήταν τόσο αλλόκοτες, που οποιαδήποτε γυναίκα στη θέση μου δε θα είχε φερθεί διαφορετικά.",0.36,om
EL876,αλμπάνης,NOUN,0.59,Person,Τεχνίτης χωρίς επαρκείς γνώσεις που κάνει πρόχειρη και κακή δουλειά,incompetent handyman or bungler,"['άσχετος', 'τσαπατσούλης', 'κομπογιαννίτης', 'ερασιτέχνης']","['bungler', 'botcher', 'incompetent', 'quack']",,0.19,ddp
EL1200,αμαρτωλός,ADJ,0.7,Person,Άτομο που παραβαίνει θρησκευτικούς ή ηθικούς κανόνες και θεωρείται ένοχο απέναντι στον Θεό ή στην κοινωνία,person deemed sinful or guilty,"['ασεβής', 'παραβάτης', 'ένοχος', 'κολασμένος']","['sinner', 'wrongdoer', 'culprit', 'wicked']",γιατί γέμισε αμαρτωλούς.,0.71,cds
EL1200,αμαρτωλός,ADJ,0.7,Behavioral_Trait,για πράγμα ή απόλαυση που προσφέρει έντονη ηδονή αλλά θεωρείται υπερβολικό ή ενοχικό,decadent indulgence: object or activity that gives intense pleasure yet is viewed as excessive or guilt-laden,"['πειρασμός', 'δελεαστικός', 'ενοχικός']","['decadent', 'sinful', 'guilty (as in guilty pleasure)']",Μίκης Θεοδωράκης: Ο ΣΥΡΙΖΑ μεταβάλλεται σε τμήμα της αμαρτωλής Βουλής,0.48,cds
EL316,αμερικανάκι,NOUN,0.36,Person,Αφελές ή νεαρό άτομο που μιμείται άκριτα την αμερικανική κουλτούρα ή θεωρείται εύκολη λεία.,"gullible, Americanised youngster","['αφελής', 'κορόιδο', 'ξενόδουλος', 'ευκολόπιστος']","['gullible', 'naive', 'pushover', 'americanised kid']","username ωχχχ και αυτό είναι καλύτερο? Premier League οκ.. τα άλλα... Τελικα νομίζω ότι είσαι ""αμερικανάκι"" :)",0.5,ddp
EL1264,αναθυμίαση,NOUN,0.05,Event,"Δυσάρεστες συνέπειες ή κακοσμία που αποπνέει ένα σκάνδαλο, μια πράξη διαφθοράς ή μια μεγάλη αποτυχία",scandalous fallout : lingering bad effects or stench of wrongdoing,"['κατάλοιπα', 'μιάσματα', 'κλυδωνισμοί', 'οσμή σκανδάλου']","['fallout', 'after-effects', 'stink', 'whiff']","Βίκυ, κόψε τη βαφή κ τα προϊόντα σταιλινγκ γιατί από τις αναθυμιάσεις αρπαξες #shoppingstar",0.64,dmc
EL676,αναίδεια,NOUN,0.61,Behavioral_Trait,"Συνήθεια να φέρεται κανείς χωρίς σεβασμό, με θράσος και απουσία ντροπής.",habitual insolence or impudence,"['θράσος', 'αδιαντροπιά', 'προκλητικότητα']","['impudence', 'insolence', 'shamelessness', 'cheek']","Κατάλαβες, Νίνα μου, είχε την αναίδεια να με κοροϊδεύει κι από πάνω.",0.45,cds
EL676,αναίδεια,NOUN,0.61,Event,συγκεκριμένη πράξη θράσους που προσβάλλει κάποιον,act of insolence: blatant action that offends another,"['προσβολή', 'αυθάδεια']","['affront', 'insolent act']",Έβγαζαν αποφάσεις -συνήθως υπέρ του Φώτη- κι είχαν την αναίδεια να θέλουν να τις εφαρμόσω.,0.44,cds
EL1377,ανακατωσούρης,ADJ,0.51,Person,Άτομο που προκαλεί σύγχυση και καβγάδες αναμειγνύοντας τους άλλους σε υποθέσεις που δεν το αφορούν,person who meddles and stirs trouble,"['μπερμπάντης', 'μπερδεψίας', 'ταραχοποιός', 'περίεργος']","['troublemaker', 'meddler', 'busybody', 'agitator']","Πρεπει να χει κομπλεξ για το υψος του αυτο, που και καλα το κρυβει με αυτοσαρκασμο, και πρεπει ναναι και τέρμα σκατοψυχο. Και ανακατωσουρης. Για να δουμε το μελλον. #BigBrotherGR",0.8,cds
